AccountAgeDays,TotalOrders,OrdersLast24h,OrdersLast7d,CancelledOrders,CancelRate,CurrentOrderValue,AvgOrderValue,IsCod,CodOrderCount,PhoneUsedCount,AddressUsedCount,ItemCount,TotalQuantity,StatusChangeCount,CancelledOrdersLast24h,CancelRateLast24h,CancelledOrdersLast7d,CancelRateLast7d,IsVip,CompletedOrderCount,CompletionRate,IsRisk
33,1,0,0,0,0.0,310000,150000,0,0,1,1,5,8,1,0,0.0,0,0.0,1,1,1.0,False
7,7,1,4,0,0.0,850000,430000,1,2,1,3,4,12,0,0,0.0,0,0.0,1,7,1.0,True
10,15,0,10,3,0.2,1080000,380000,1,13,1,1,4,8,0,0,0.0,2,0.2,1,12,0.8,False
133,19,0,2,2,0.105,260000,540000,0,1,1,1,5,7,0,0,0.0,0,0.0,1,17,0.895,False
43,10,0,3,4,0.4,630000,420000,0,3,1,1,3,3,3,0,0.0,1,0.333,0,6,0.6,True
357,5,0,1,0,0.0,440000,330000,1,2,1,1,1,1,0,0,0.0,0,0.0,0,5,1.0,False
369,7,0,1,0,0.0,890000,470000,1,2,1,1,1,4,0,0,0.0,0,0.0,1,7,1.0,False
7,20,0,7,2,0.1,1430000,400000,1,12,1,1,4,6,2,0,0.0,0,0.0,1,18,0.9,False
31,27,0,8,2,0.074,1430000,290000,1,18,1,1,5,6,2,0,0.0,0,0.0,1,25,0.926,False
35,28,0,11,6,0.214,1410000,500000,1,22,1,1,6,6,2,0,0.0,2,0.182,1,22,0.786,False
34,30,0,11,0,0.0,850000,350000,1,27,1,1,2,5,0,0,0.0,0,0.0,1,30,1.0,False
18,20,0,5,4,0.2,450000,320000,1,16,1,1,2,4,1,0,0.0,0,0.0,1,16,0.8,False
38,8,1,2,1,0.125,1420000,270000,1,7,1,6,2,11,2,0,0.0,1,0.5,1,7,0.875,True
6,1,1,1,0,0.0,3400000,3400000,1,1,1,1,9,15,1,0,0.0,0,0.0,1,1,1.0,True
2,1,1,1,0,0.0,4660000,4660000,1,0,1,1,4,8,1,0,0.0,0,0.0,1,1,1.0,True
139,22,2,5,16,0.727,1410000,480000,0,7,1,1,2,4,6,1,0.5,3,0.6,1,6,0.273,True
1,3,2,3,0,0.0,3910000,1900000,1,3,1,1,3,17,0,0,0.0,0,0.0,0,3,1.0,True
377,22,0,0,0,0.0,410000,560000,1,21,1,1,4,6,1,0,0.0,0,0.0,1,22,1.0,False
170,21,1,4,1,0.048,320000,160000,1,16,1,1,1,2,2,0,0.0,1,0.25,1,20,0.952,False
20,6,1,5,0,0.0,1060000,430000,1,6,4,1,3,8,1,0,0.0,0,0.0,0,6,1.0,True
307,5,0,0,0,0.0,490000,240000,1,2,1,1,5,7,1,0,0.0,0,0.0,1,5,1.0,False
10,23,0,4,0,0.0,680000,450000,1,23,1,1,6,9,2,0,0.0,0,0.0,1,23,1.0,False
20,8,0,5,1,0.125,870000,340000,1,8,1,2,4,7,2,0,0.0,1,0.2,1,7,0.875,True
50,7,1,2,1,0.143,430000,300000,0,1,1,2,2,3,0,1,1.0,1,0.5,1,6,0.857,True
64,14,0,4,6,0.429,970000,470000,1,12,1,1,4,4,2,0,0.0,1,0.25,0,8,0.571,True
259,1,0,1,0,0.0,430000,530000,1,0,1,1,3,5,2,0,0.0,0,0.0,1,1,1.0,False
497,18,0,1,0,0.0,680000,640000,0,2,1,1,5,5,1,0,0.0,0,0.0,0,18,1.0,False
37,10,1,4,1,0.1,800000,400000,1,6,1,1,5,8,2,0,0.0,0,0.0,1,9,0.9,False
334,39,1,3,1,0.026,280000,540000,1,8,1,1,1,3,0,0,0.0,0,0.0,1,38,0.974,False
196,33,0,2,2,0.061,210000,610000,1,13,1,1,2,4,1,0,0.0,0,0.0,1,31,0.939,False
44,7,0,3,1,0.143,970000,540000,1,7,1,1,5,9,4,0,0.0,0,0.0,0,6,0.857,True
369,38,0,1,0,0.0,740000,380000,0,9,1,1,4,5,1,0,0.0,0,0.0,0,38,1.0,False
443,31,0,4,1,0.032,420000,580000,1,18,1,1,2,2,2,0,0.0,0,0.0,1,30,0.968,False
188,29,0,3,3,0.103,550000,360000,1,27,1,1,4,6,0,0,0.0,0,0.0,1,26,0.897,False
84,9,0,1,0,0.0,2310000,500000,0,3,1,1,5,12,2,0,0.0,0,0.0,0,9,1.0,True
20,5,5,5,2,0.4,1120000,300000,1,2,1,1,4,10,3,0,0.0,2,0.4,1,3,0.6,True
36,17,0,7,1,0.059,390000,520000,1,13,1,1,6,7,2,0,0.0,0,0.0,0,16,0.941,False
154,20,0,1,0,0.0,710000,290000,1,6,1,1,2,2,2,0,0.0,0,0.0,1,20,1.0,False
192,19,1,1,0,0.0,850000,520000,1,14,1,1,5,5,0,0,0.0,0,0.0,0,19,1.0,False
2,1,1,1,1,1.0,2720000,770000,1,0,1,1,16,35,2,1,1.0,1,1.0,1,0,0.0,True
225,33,0,1,0,0.0,390000,180000,1,1,1,1,3,3,2,0,0.0,0,0.0,0,33,1.0,False
81,26,0,0,0,0.0,600000,180000,1,2,1,1,4,5,2,0,0.0,0,0.0,1,26,1.0,False
35,15,1,9,2,0.133,1000000,360000,1,15,1,1,3,4,1,0,0.0,0,0.0,0,13,0.867,False
23,7,5,5,1,0.143,1220000,600000,1,1,1,1,6,8,0,1,0.2,1,0.2,0,6,0.857,True
81,24,0,5,13,0.542,390000,600000,1,1,1,1,7,7,6,0,0.0,4,0.8,1,11,0.458,True
65,13,1,6,6,0.462,800000,540000,0,4,1,1,2,10,3,1,1.0,1,0.167,1,7,0.538,True
44,13,0,8,1,0.077,270000,390000,1,10,1,1,3,4,2,0,0.0,1,0.125,1,12,0.923,False
122,39,1,1,0,0.0,480000,230000,1,15,1,1,4,4,2,0,0.0,0,0.0,0,39,1.0,False
69,2,0,2,1,0.5,430000,480000,1,1,2,1,3,5,1,0,0.0,1,0.5,1,1,0.5,True
29,12,1,11,1,0.083,690000,290000,1,7,1,1,5,10,0,0,0.0,1,0.091,0,11,0.917,False
5,4,1,4,1,0.25,2000000,1700000,1,2,1,1,17,34,1,1,1.0,1,0.25,1,3,0.75,True
126,13,1,4,3,0.231,710000,420000,1,9,1,1,2,4,6,0,0.0,2,0.5,0,10,0.769,True
276,6,0,6,0,0.0,160000,240000,1,0,1,1,3,4,1,0,0.0,0,0.0,1,6,1.0,False
99,12,0,5,1,0.083,1320000,300000,1,8,1,1,4,14,0,0,0.0,0,0.0,0,11,0.917,True
4,2,2,2,0,0.0,3410000,2350000,1,0,1,1,9,11,0,0,0.0,0,0.0,1,2,1.0,True
38,12,0,1,1,0.083,680000,640000,1,4,1,1,4,4,2,0,0.0,0,0.0,0,11,0.917,False
10,24,0,10,4,0.167,1360000,290000,1,18,1,1,4,4,1,0,0.0,2,0.2,1,20,0.833,False
64,7,1,6,0,0.0,860000,510000,1,3,1,1,3,3,4,0,0.0,0,0.0,0,7,1.0,True
145,3,0,1,0,0.0,100000,480000,0,1,1,1,3,5,1,0,0.0,0,0.0,1,3,1.0,False
444,17,0,3,0,0.0,510000,590000,1,15,1,1,1,4,0,0,0.0,0,0.0,1,17,1.0,False
118,11,1,1,0,0.0,340000,500000,1,6,1,1,2,2,1,0,0.0,0,0.0,0,11,1.0,False
360,38,0,4,2,0.053,130000,250000,0,4,1,1,2,5,2,0,0.0,0,0.0,1,36,0.947,False
53,7,0,5,3,0.429,940000,510000,0,0,1,1,6,10,1,0,0.0,2,0.4,0,4,0.571,True
2,1,1,1,0,0.0,3140000,1090000,1,1,1,1,13,32,1,0,0.0,0,0.0,1,1,1.0,True
77,6,0,3,2,0.333,830000,560000,1,3,1,1,3,9,1,0,0.0,1,0.333,0,4,0.667,True
38,22,1,5,3,0.136,330000,390000,1,18,1,1,4,8,1,0,0.0,0,0.0,1,19,0.864,False
250,5,0,2,0,0.0,220000,330000,1,0,1,1,5,6,1,0,0.0,0,0.0,0,5,1.0,False
454,38,0,1,1,0.026,390000,490000,1,16,1,1,2,4,2,0,0.0,0,0.0,0,37,0.974,False
48,2,0,1,0,0.0,1340000,500000,1,0,4,1,3,12,1,0,0.0,0,0.0,1,2,1.0,True
7,2,1,2,0,0.0,2260000,1220000,1,2,1,1,8,20,2,0,0.0,0,0.0,1,2,1.0,True
27,10,0,10,1,0.1,810000,410000,1,7,1,1,6,8,1,0,0.0,1,0.1,1,9,0.9,False
10,10,0,5,4,0.4,920000,460000,0,0,1,1,6,7,1,0,0.0,2,0.4,1,6,0.6,True
76,13,1,7,4,0.308,930000,530000,1,5,1,1,3,9,2,0,0.0,3,0.429,0,9,0.692,True
26,13,1,10,10,0.769,380000,440000,1,6,1,1,8,15,2,0,0.0,7,0.7,0,3,0.231,True
81,38,0,1,2,0.053,540000,500000,1,9,1,1,4,4,2,0,0.0,0,0.0,1,36,0.947,False
5,7,5,5,0,0.0,350000,380000,0,0,1,1,3,8,3,0,0.0,0,0.0,0,7,1.0,True
17,19,1,10,1,0.053,1470000,260000,1,18,1,1,3,8,2,0,0.0,0,0.0,1,18,0.947,False
202,34,0,1,0,0.0,160000,530000,0,11,1,1,2,3,0,0,0.0,0,0.0,1,34,1.0,False
47,3,0,0,0,0.0,760000,170000,1,0,1,1,5,5,0,0,0.0,0,0.0,0,3,1.0,False
2,3,2,3,0,0.0,3740000,2490000,1,1,1,1,6,15,1,0,0.0,0,0.0,1,3,1.0,True
48,7,0,1,0,0.0,650000,440000,1,6,1,1,5,5,2,0,0.0,0,0.0,0,7,1.0,False
20,9,1,4,0,0.0,650000,270000,1,6,1,1,4,9,0,0,0.0,0,0.0,1,9,1.0,False
110,9,1,2,1,0.111,1150000,290000,0,0,1,1,4,12,1,0,0.0,0,0.0,0,8,0.889,True
37,11,0,9,1,0.091,880000,490000,1,9,1,1,4,5,2,0,0.0,0,0.0,1,10,0.909,False
491,22,0,1,1,0.045,580000,600000,0,4,1,1,5,8,0,0,0.0,0,0.0,0,21,0.955,False
37,16,0,10,2,0.125,600000,520000,1,13,1,1,6,7,1,0,0.0,2,0.2,1,14,0.875,False
7,5,1,4,0,0.0,1910000,570000,1,3,1,1,7,11,2,0,0.0,0,0.0,0,5,1.0,True
51,9,1,3,4,0.444,430000,550000,0,2,1,1,2,3,2,1,1.0,1,0.333,1,5,0.556,True
312,24,0,2,0,0.0,440000,230000,0,3,1,1,3,4,1,0,0.0,0,0.0,0,24,1.0,False
175,35,1,5,0,0.0,420000,310000,1,24,1,1,3,5,2,0,0.0,0,0.0,0,35,1.0,False
39,13,0,10,1,0.077,490000,540000,1,8,1,1,4,6,2,0,0.0,1,0.1,0,12,0.923,False
25,29,0,12,4,0.138,290000,520000,1,20,1,1,3,6,0,0,0.0,0,0.0,0,25,0.862,False
48,14,0,7,5,0.357,1020000,470000,0,3,1,1,3,7,1,0,0.0,1,0.143,0,9,0.643,True
4,2,2,2,0,0.0,1740000,1700000,1,2,1,1,20,35,1,0,0.0,0,0.0,0,2,1.0,True
8,19,0,6,1,0.053,1390000,480000,1,11,1,1,2,3,0,0,0.0,0,0.0,1,18,0.947,False
175,8,0,4,0,0.0,460000,410000,1,1,1,1,4,8,0,0,0.0,0,0.0,1,8,1.0,False
244,34,0,0,0,0.0,170000,270000,1,7,1,1,3,3,1,0,0.0,0,0.0,0,34,1.0,False
34,27,0,4,3,0.111,1470000,450000,1,19,1,1,2,7,0,0,0.0,0,0.0,1,24,0.889,False
13,27,1,10,4,0.148,1330000,520000,1,22,1,1,2,6,0,0,0.0,3,0.3,1,23,0.852,False
26,6,4,6,1,0.167,660000,390000,1,1,1,1,4,4,0,1,0.25,1,0.167,0,5,0.833,True
78,9,0,7,4,0.444,1090000,460000,0,1,1,1,5,6,3,0,0.0,1,0.143,1,5,0.556,True
408,21,1,1,0,0.0,740000,450000,1,17,1,1,5,9,0,0,0.0,0,0.0,1,21,1.0,False
237,7,0,3,0,0.0,870000,510000,1,4,1,1,5,5,0,0,0.0,0,0.0,1,7,1.0,False
308,36,0,0,1,0.028,130000,330000,0,11,1,1,5,5,2,0,0.0,0,0.0,1,35,0.972,False
316,24,1,1,0,0.0,260000,560000,1,22,1,1,2,3,0,0,0.0,0,0.0,1,24,1.0,False
183,10,1,1,0,0.0,120000,470000,1,7,1,1,5,5,2,0,0.0,0,0.0,1,10,1.0,False
6,1,1,1,1,1.0,2910000,1720000,1,0,1,1,18,30,0,1,1.0,1,1.0,1,0,0.0,True
7,2,1,1,1,0.5,1640000,630000,0,0,1,1,3,14,1,1,1.0,1,1.0,1,1,0.5,True
9,6,5,6,2,0.333,1200000,520000,1,6,1,1,2,5,3,1,0.2,1,0.167,1,4,0.667,True
5,2,1,2,0,0.0,2770000,1480000,1,0,1,1,18,34,0,0,0.0,0,0.0,0,2,1.0,True
80,19,1,5,2,0.105,360000,490000,1,6,1,1,7,10,6,0,0.0,0,0.0,0,17,0.895,True
218,8,1,3,0,0.0,760000,440000,1,7,1,1,2,5,1,0,0.0,0,0.0,1,8,1.0,False
4,4,2,2,0,0.0,1890000,490000,1,1,1,1,4,8,0,0,0.0,0,0.0,1,4,1.0,True
488,10,0,1,0,0.0,270000,380000,1,1,1,1,1,1,1,0,0.0,0,0.0,0,10,1.0,False
141,23,0,9,13,0.565,1130000,580000,0,2,1,1,3,8,6,0,0.0,7,0.778,1,10,0.435,True
3,3,2,3,0,0.0,2910000,1650000,1,3,1,1,15,19,1,0,0.0,0,0.0,0,3,1.0,True
18,12,4,10,3,0.25,1140000,570000,1,3,1,1,2,4,0,1,0.25,3,0.3,0,9,0.75,True
10,5,2,3,0,0.0,1040000,770000,1,5,1,1,3,14,2,0,0.0,0,0.0,0,5,1.0,True
26,17,0,6,0,0.0,1180000,390000,1,12,1,1,2,5,1,0,0.0,0,0.0,1,17,1.0,False
218,13,1,5,0,0.0,330000,450000,0,0,1,1,4,7,1,0,0.0,0,0.0,1,13,1.0,False
14,11,0,5,1,0.091,1100000,510000,1,6,1,1,2,6,1,0,0.0,0,0.0,1,10,0.909,False
57,17,0,5,10,0.588,1540000,530000,1,16,1,1,3,11,4,0,0.0,3,0.6,0,7,0.412,True
276,7,0,0,0,0.0,480000,580000,1,2,1,1,5,6,0,0,0.0,0,0.0,0,7,1.0,False
10,22,0,11,5,0.227,1440000,260000,1,16,1,1,2,3,1,0,0.0,3,0.273,1,17,0.773,False
35,1,0,1,0,0.0,300000,450000,1,0,1,1,1,3,1,0,0.0,0,0.0,0,1,1.0,False
43,7,0,2,0,0.0,440000,480000,1,4,1,1,4,4,0,0,0.0,0,0.0,0,7,1.0,False
43,15,0,12,2,0.133,510000,420000,1,12,1,1,2,3,2,0,0.0,2,0.167,1,13,0.867,False
418,37,0,0,1,0.027,680000,300000,1,27,1,1,3,5,2,0,0.0,0,0.0,1,36,0.973,False
356,23,0,3,0,0.0,610000,300000,1,0,1,1,1,7,0,0,0.0,0,0.0,0,23,1.0,False
15,21,1,6,3,0.143,350000,530000,1,15,1,1,5,10,1,0,0.0,1,0.167,1,18,0.857,False
24,25,0,7,0,0.0,1280000,500000,1,25,1,1,3,6,2,0,0.0,0,0.0,1,25,1.0,False
11,21,0,6,5,0.238,980000,500000,1,18,1,1,4,10,2,0,0.0,1,0.167,1,16,0.762,False
2,3,1,3,1,0.333,3140000,1470000,1,1,1,1,9,17,1,1,1.0,1,0.333,1,2,0.667,True
29,14,0,7,2,0.143,1330000,390000,1,11,1,1,3,6,0,0,0.0,1,0.143,0,12,0.857,False
268,29,0,0,1,0.034,200000,480000,1,4,1,1,3,3,1,0,0.0,0,0.0,1,28,0.966,False
17,14,1,11,3,0.214,640000,310000,1,14,1,1,3,4,2,0,0.0,1,0.091,1,11,0.786,False
59,13,0,3,6,0.462,630000,310000,1,7,1,1,5,9,2,0,0.0,1,0.333,0,7,0.538,True
39,5,0,3,2,0.4,380000,570000,0,1,1,1,5,7,2,0,0.0,1,0.333,1,3,0.6,True
36,15,1,5,2,0.133,470000,510000,1,9,1,1,4,6,1,0,0.0,0,0.0,1,13,0.867,False
410,18,0,2,0,0.0,600000,570000,1,7,1,1,3,7,1,0,0.0,0,0.0,0,18,1.0,False
210,3,1,1,0,0.0,600000,190000,1,0,1,1,2,5,2,0,0.0,0,0.0,1,3,1.0,False
4,3,1,2,0,0.0,1510000,280000,1,2,1,4,6,7,1,0,0.0,0,0.0,0,3,1.0,True
7,4,2,4,1,0.25,1170000,450000,1,3,1,1,5,14,0,1,0.5,1,0.25,1,3,0.75,True
415,35,0,4,0,0.0,900000,400000,1,35,1,1,2,3,2,0,0.0,0,0.0,1,35,1.0,False
13,11,1,9,2,0.182,1240000,460000,1,11,1,1,6,6,1,0,0.0,2,0.222,1,9,0.818,False
44,12,0,2,0,0.0,680000,300000,0,4,1,1,3,8,2,0,0.0,0,0.0,0,12,1.0,False
20,25,0,12,0,0.0,520000,520000,1,22,1,1,6,9,1,0,0.0,0,0.0,1,25,1.0,False
76,7,0,4,2,0.286,590000,440000,1,3,2,2,3,4,1,0,0.0,1,0.25,0,5,0.714,True
228,34,0,1,3,0.088,320000,240000,0,1,1,1,5,11,2,0,0.0,0,0.0,1,31,0.912,False
15,16,0,8,2,0.125,610000,260000,1,13,1,1,5,6,2,0,0.0,1,0.125,1,14,0.875,False
366,27,0,2,1,0.037,660000,250000,1,3,1,1,1,1,2,0,0.0,0,0.0,1,26,0.963,False
493,16,1,3,0,0.0,620000,170000,1,14,1,1,4,4,2,0,0.0,0,0.0,0,16,1.0,False
29,11,0,1,0,0.0,2070000,480000,1,4,1,1,10,16,2,0,0.0,0,0.0,0,11,1.0,True
13,15,1,7,5,0.333,990000,540000,0,4,1,1,2,3,3,0,0.0,3,0.429,0,10,0.667,True
17,26,1,6,5,0.192,560000,450000,1,16,1,1,2,5,0,0,0.0,2,0.333,1,21,0.808,False
14,12,4,6,4,0.333,990000,300000,1,3,1,1,6,9,3,0,0.0,1,0.167,1,8,0.667,True
494,22,0,6,3,0.136,880000,430000,0,2,1,1,5,7,0,0,0.0,1,0.167,1,19,0.864,False
39,8,0,3,2,0.25,730000,430000,1,4,1,2,4,5,2,0,0.0,1,0.333,0,6,0.75,True
4,4,2,2,0,0.0,850000,600000,0,1,1,1,3,6,1,0,0.0,0,0.0,1,4,1.0,True
38,23,0,11,5,0.217,1490000,330000,1,14,1,1,4,8,2,0,0.0,0,0.0,1,18,0.783,False
15,21,0,11,0,0.0,1460000,450000,1,18,1,1,6,9,1,0,0.0,0,0.0,1,21,1.0,False
7,8,1,8,0,0.0,470000,410000,1,4,1,1,3,6,1,0,0.0,0,0.0,1,8,1.0,False
15,23,0,12,3,0.13,1490000,300000,1,14,1,1,4,6,1,0,0.0,0,0.0,1,20,0.87,False
11,30,0,5,4,0.133,1050000,350000,1,19,1,1,2,6,1,0,0.0,0,0.0,1,26,0.867,False
333,1,0,1,0,0.0,130000,470000,1,1,1,1,4,4,0,0,0.0,0,0.0,1,1,1.0,False
27,25,0,8,3,0.12,1290000,460000,1,19,1,1,3,3,1,0,0.0,0,0.0,1,22,0.88,False
27,17,1,11,1,0.059,1360000,480000,1,12,1,1,3,10,1,0,0.0,1,0.091,1,16,0.941,False
219,27,0,2,1,0.037,150000,640000,1,10,1,1,5,6,0,0,0.0,0,0.0,1,26,0.963,False
77,10,0,1,1,0.1,1440000,330000,0,1,1,1,4,14,0,0,0.0,1,1.0,0,9,0.9,True
24,4,0,3,1,0.25,1140000,500000,0,1,1,1,4,5,2,0,0.0,1,0.333,0,3,0.75,True
72,7,1,5,1,0.143,2390000,430000,1,2,1,1,9,10,1,0,0.0,0,0.0,0,6,0.857,True
6,3,1,3,0,0.0,2340000,1750000,0,1,1,1,10,18,0,0,0.0,0,0.0,0,3,1.0,True
161,18,1,3,3,0.167,340000,310000,1,18,1,1,3,9,5,0,0.0,0,0.0,0,15,0.833,True
254,23,0,5,0,0.0,510000,600000,1,9,1,1,1,2,1,0,0.0,0,0.0,0,23,1.0,False
14,9,1,8,0,0.0,700000,400000,1,7,1,1,5,12,0,0,0.0,0,0.0,1,9,1.0,False
42,8,1,1,2,0.25,360000,590000,1,5,5,1,6,10,0,0,0.0,0,0.0,1,6,0.75,True
163,16,0,11,11,0.688,1380000,700000,1,6,1,1,6,9,6,0,0.0,7,0.636,0,5,0.312,True
348,39,0,2,0,0.0,350000,210000,1,23,1,1,4,4,0,0,0.0,0,0.0,1,39,1.0,False
108,6,0,6,0,0.0,500000,370000,1,5,1,1,2,12,5,0,0.0,0,0.0,0,6,1.0,True
16,30,0,9,3,0.1,630000,340000,1,29,1,1,2,7,0,0,0.0,1,0.111,1,27,0.9,False
4,5,2,5,0,0.0,1000000,700000,1,1,1,1,5,7,0,0,0.0,0,0.0,1,5,1.0,True
4,1,1,1,0,0.0,4060000,4060000,1,1,1,1,5,6,1,0,0.0,0,0.0,1,1,1.0,True
21,8,1,2,2,0.25,1100000,540000,1,4,1,1,6,11,6,0,0.0,2,1.0,1,6,0.75,True
56,3,0,1,0,0.0,540000,410000,1,1,1,6,3,4,2,0,0.0,0,0.0,0,3,1.0,True
6,5,1,2,0,0.0,1140000,620000,0,0,1,1,9,12,0,0,0.0,0,0.0,1,5,1.0,True
22,20,0,8,4,0.2,870000,280000,1,16,1,1,6,6,0,0,0.0,2,0.25,0,16,0.8,False
28,19,1,6,5,0.263,800000,450000,1,11,1,1,3,5,2,0,0.0,1,0.167,1,14,0.737,False
123,19,0,4,0,0.0,520000,180000,0,3,1,1,2,4,2,0,0.0,0,0.0,1,19,1.0,False
33,2,0,1,0,0.0,1170000,510000,1,1,1,5,3,4,1,0,0.0,0,0.0,0,2,1.0,True
18,6,1,3,0,0.0,410000,410000,1,3,2,2,3,4,2,0,0.0,0,0.0,0,6,1.0,True
6,3,1,3,0,0.0,4490000,2360000,1,2,1,1,7,14,1,0,0.0,0,0.0,1,3,1.0,True
29,6,4,5,1,0.167,1410000,360000,1,1,1,1,2,10,2,0,0.0,0,0.0,0,5,0.833,True
18,19,0,7,2,0.105,1030000,310000,1,17,1,1,6,6,2,0,0.0,1,0.143,1,17,0.895,False
10,3,0,3,1,0.333,1160000,550000,1,2,1,1,5,7,1,0,0.0,1,0.333,0,2,0.667,True
165,39,0,2,2,0.051,800000,570000,0,3,1,1,1,1,2,0,0.0,0,0.0,1,37,0.949,False
4,1,1,1,1,1.0,3380000,800000,1,0,1,1,11,16,1,1,1.0,1,1.0,1,0,0.0,True
96,19,1,10,10,0.526,440000,670000,1,16,1,1,6,14,4,0,0.0,6,0.6,0,9,0.474,True
27,20,0,6,1,0.05,820000,250000,1,13,1,1,5,10,1,0,0.0,1,0.167,0,19,0.95,False
64,5,1,4,1,0.2,1160000,270000,1,4,1,1,6,16,0,0,0.0,1,0.25,0,4,0.8,True
156,27,0,0,0,0.0,580000,360000,1,18,1,1,3,3,2,0,0.0,0,0.0,0,27,1.0,False
7,5,2,3,1,0.2,2130000,570000,1,4,1,1,9,9,0,1,0.5,1,0.333,1,4,0.8,True
4,4,2,4,0,0.0,2190000,920000,1,0,1,1,18,36,1,0,0.0,0,0.0,0,4,1.0,True
447,16,0,4,0,0.0,870000,380000,1,16,1,1,1,4,1,0,0.0,0,0.0,1,16,1.0,False
481,12,0,2,0,0.0,620000,610000,1,1,1,1,4,9,2,0,0.0,0,0.0,0,12,1.0,False
63,8,1,2,1,0.125,770000,390000,1,3,1,2,5,6,1,0,0.0,0,0.0,0,7,0.875,True
334,10,0,1,0,0.0,250000,300000,1,1,1,1,4,9,0,0,0.0,0,0.0,1,10,1.0,False
21,21,1,11,3,0.143,410000,330000,1,19,1,1,5,5,1,0,0.0,2,0.182,1,18,0.857,False
38,6,1,2,1,0.167,930000,500000,1,6,1,2,3,3,0,1,1.0,1,0.5,0,5,0.833,True
489,17,0,2,0,0.0,620000,560000,1,16,1,1,3,3,2,0,0.0,0,0.0,0,17,1.0,False
18,13,0,8,1,0.077,800000,260000,1,13,1,1,6,7,1,0,0.0,1,0.125,0,12,0.923,False
20,9,1,1,2,0.222,2050000,410000,0,2,1,1,4,11,2,0,0.0,0,0.0,0,7,0.778,True
7,3,2,2,0,0.0,760000,300000,0,1,1,1,4,13,1,0,0.0,0,0.0,1,3,1.0,True
47,3,0,2,0,0.0,640000,340000,1,3,6,1,3,5,0,0,0.0,0,0.0,0,3,1.0,True
56,7,0,1,0,0.0,500000,590000,1,2,1,1,1,2,1,0,0.0,0,0.0,0,7,1.0,False
147,18,1,4,2,0.111,1010000,300000,1,7,1,1,3,12,5,1,1.0,1,0.25,0,16,0.889,True
17,19,1,5,1,0.053,1050000,370000,1,17,1,1,3,3,0,0,0.0,0,0.0,1,18,0.947,False
31,25,0,12,5,0.2,1000000,350000,1,17,1,1,5,7,0,0,0.0,3,0.25,1,20,0.8,False
48,4,1,2,0,0.0,1590000,410000,0,1,4,1,4,4,1,0,0.0,0,0.0,0,4,1.0,True
32,14,0,5,0,0.0,340000,400000,1,8,1,1,6,9,0,0,0.0,0,0.0,1,14,1.0,False
23,12,0,8,0,0.0,500000,320000,1,10,1,1,6,6,0,0,0.0,0,0.0,0,12,1.0,False
27,11,1,3,4,0.364,540000,340000,1,4,1,1,3,6,1,1,1.0,1,0.333,0,7,0.636,True
492,29,0,3,0,0.0,710000,320000,1,28,1,1,3,8,0,0,0.0,0,0.0,0,29,1.0,False
24,12,4,10,0,0.0,780000,290000,0,3,1,1,4,9,0,0,0.0,0,0.0,0,12,1.0,True
33,11,1,11,2,0.182,680000,440000,1,8,1,1,2,6,0,0,0.0,2,0.182,1,9,0.818,False
30,17,0,10,3,0.176,270000,540000,1,13,1,1,3,11,0,0,0.0,3,0.3,1,14,0.824,False
230,33,0,4,0,0.0,860000,340000,1,4,1,1,5,5,1,0,0.0,0,0.0,0,33,1.0,False
38,26,1,9,2,0.077,1100000,310000,1,25,1,1,2,4,2,0,0.0,2,0.222,1,24,0.923,False
19,5,5,5,0,0.0,500000,460000,1,1,1,1,3,5,0,0,0.0,0,0.0,0,5,1.0,True
9,2,1,2,1,0.5,1080000,780000,0,0,1,1,7,7,1,0,0.0,1,0.5,0,1,0.5,True
34,3,1,3,0,0.0,2650000,500000,0,0,1,1,10,18,2,0,0.0,0,0.0,0,3,1.0,True
13,12,0,6,1,0.083,350000,310000,1,11,1,1,5,7,1,0,0.0,0,0.0,1,11,0.917,False
29,17,0,11,4,0.235,1380000,280000,1,15,1,1,3,3,2,0,0.0,0,0.0,0,13,0.765,False
6,2,1,2,0,0.0,2340000,720000,1,2,1,1,10,27,1,0,0.0,0,0.0,1,2,1.0,True
43,26,0,3,0,0.0,130000,380000,0,1,1,1,2,4,1,0,0.0,0,0.0,0,26,1.0,False
220,35,1,1,0,0.0,480000,420000,1,13,1,1,4,4,1,0,0.0,0,0.0,0,35,1.0,False
77,6,1,4,3,0.5,1140000,360000,1,6,1,1,4,9,1,1,1.0,1,0.25,1,3,0.5,True
4,5,5,5,0,0.0,580000,290000,1,1,1,1,3,7,0,0,0.0,0,0.0,0,5,1.0,True
25,4,1,2,0,0.0,400000,410000,1,1,2,2,3,5,0,0,0.0,0,0.0,0,4,1.0,True
57,17,0,3,4,0.235,1190000,540000,1,13,1,1,2,4,4,0,0.0,2,0.667,0,13,0.765,True
77,20,1,4,5,0.25,710000,520000,1,5,1,1,2,4,5,1,1.0,2,0.5,0,15,0.75,True
64,14,1,5,4,0.286,560000,580000,0,3,1,1,3,10,1,0,0.0,1,0.2,1,10,0.714,True
109,24,0,10,21,0.875,570000,320000,1,9,1,1,4,5,2,0,0.0,7,0.7,1,3,0.125,True
3,5,2,5,1,0.2,1520000,570000,1,3,1,1,4,6,2,0,0.0,1,0.2,0,4,0.8,True
84,5,1,2,1,0.2,2380000,490000,1,5,1,1,4,14,1,0,0.0,1,0.5,1,4,0.8,True
